"ID","CRYear","Rate","LnNumBed","LnSqrFoot","Pro","TaxExempt","SelfIns","MCert","Urban"
228,1998,65.415110004,4.8828019226,3.723015145,1,0,0,1,1
228,1999,65.95060191,4.8828019226,3.723015145,1,0,0,1,1
228,2000,91.355494839,4.6821312271,3.723015145,1,0,0,1,1
228,2001,76.232876712,4.6821312271,3.723015145,1,0,0,1,1
229,1995,90.630857967,5.0238805208,4.0570406774,1,0,1,1,1
229,1996,92.786525741,5.0238805208,4.0570406774,1,0,1,1,1
229,1997,95.349675559,5.0238805208,4.0570406774,1,0,1,1,1
229,1998,94.877433309,5.0238805208,4.0570406774,1,0,1,1,1
229,1999,97.549258773,4.9836066217,4.0570406774,1,0,1,1,1
229,2000,94.151882626,4.9836066217,4.0570406774,1,0,1,1,1
229,2001,97.294051417,4.9836066217,4.0570406774,1,0,1,1,1
230,1995,96.689193303,5.4161004022,4.3934115795,1,0,1,1,1
230,1996,93.605343048,5.4161004022,4.3946343227,1,0,1,1,1
230,1997,87.992694064,5.4161004022,4.3946713522,1,0,1,1,1
230,1998,90.356164384,5.3706380281,4.3930283928,1,0,1,1,1
230,1999,91.346475109,5.3230099791,4.3949551994,1,0,1,1,1
230,2000,90.876490313,5.170483995,4.3931520175,1,0,1,1,1
230,2001,90.405170751,4.9558270576,4.3918531955,1,0,1,1,1
231,1995,96.19543379,5.0106352941,4.5440072943,0,0,0,1,0
231,1996,96.33151184,5.0106352941,4.5440072943,0,0,0,1,0
231,1997,90.597260274,5.0106352941,4.5440072943,0,0,0,1,0
231,1998,90.848579572,5.0039463059,4.5440072943,0,0,0,1,0
231,1999,90.450365922,4.9836066217,4.5440072943,0,0,0,1,0
231,2000,94.493330119,4.9126548857,4.5440072943,0,0,0,1,0
231,2001,89.62406015,4.8903491282,4.5440072943,0,0,0,1,0
232,1995,95.945758959,4.5951198501,3.3039887342,1,0,0,1,0
232,1996,89.570569079,4.5951198501,3.3039887342,1,0,0,1,0
232,1997,88.288363083,4.5951198501,3.3039887342,1,0,0,1,0
232,1998,91.736543517,4.5951198501,3.3039887342,1,0,0,1,0
232,1999,83.630828836,4.5951198501,3.3039887342,1,0,0,1,0
232,2000,90.499524828,4.521788577,3.3039887342,1,0,0,1,0
232,2001,95.628350208,4.521788577,3.3238842786,1,0,0,1,0
233,1995,98.700152207,4.4998096703,3.5947885307,0,1,0,0,0
233,1996,98.873709775,4.4998096703,3.5947885307,0,1,0,0,0
233,1997,99.111111111,4.4998096703,3.5947885307,0,1,0,0,0
233,1998,98.809741248,4.4998096703,3.5947885307,0,1,0,0,0
233,1999,98.98325723,4.4998096703,3.5947885307,0,1,0,0,0
233,2000,99.095324833,4.4998096703,3.5947885307,0,1,0,0,0
233,2001,98.99238965,4.4998096703,3.5947885307,0,1,0,0,0
235,1995,97.802130898,4.4998096703,3.3377604757,1,0,1,1,0
235,1996,95.555555556,4.4998096703,3.3377604757,1,0,1,1,0
235,1997,96.715372907,4.4998096703,3.3377604757,1,0,1,1,0
235,1998,95.171993912,4.4998096703,3.3377604757,1,0,1,1,0
235,1999,86.751902588,4.4998096703,3.3377604757,1,0,1,1,0
235,2000,98.585306618,4.4998096703,3.3377604757,1,0,1,1,0
235,2001,97.829528158,4.4998096703,3.3377604757,1,0,1,1,0
236,1995,97.752104308,4.4188406078,3.6614311732,1,0,0,1,1
236,1996,98.044637567,4.4188406078,3.6614311732,1,0,0,1,1
236,1997,96.296418551,4.4188406078,3.6614311732,1,0,0,1,1
236,1998,95.028882654,4.4188406078,3.6614311732,1,0,0,1,1
236,1999,95.979534577,4.4188406078,3.6614311732,1,0,0,1,1
236,2000,97.422476792,4.4188406078,3.6614311732,1,0,1,1,1
236,2001,95.906915333,4.4188406078,3.6614311732,1,0,1,1,1
237,1995,96.735159817,4.4308167988,3.2680849489,1,0,1,1,0
237,1996,88.088732761,4.4308167988,3.2680849489,1,0,1,1,0
237,1997,95.7469015,4.4308167988,3.2680849489,1,0,1,1,0
237,1998,95.410958904,4.4308167988,3.3303456407,1,0,1,1,0
237,1999,94.716242661,4.4308167988,3.3303456407,1,0,1,1,0
237,2000,97.596278949,4.4308167988,3.3303456407,1,0,1,1,0
237,2001,95.150032616,4.4308167988,3.3737234047,1,0,1,1,0
238,1995,96.853881279,4.0943445622,2.9905689666,1,0,1,1,1
238,1996,94.116575592,4.0943445622,2.9905689666,1,0,1,1,1
238,1997,97.273972603,4.0943445622,3.0737113149,1,0,1,1,1
238,1998,96.630136986,4.0943445622,3.0737113149,1,0,1,1,1
238,1999,93.337899543,4.0943445622,3.039605608,1,0,1,1,1
238,2000,99.494535519,4.0943445622,3.039605608,1,0,1,1,1
238,2001,99.333333333,4.0943445622,3.039605608,1,0,1,1,1
239,1995,93.271232877,3.9120230054,2.9371493161,1,0,0,0,1
239,1996,89.114754098,3.9120230054,2.9371493161,1,0,0,0,1
239,1997,80.663013699,3.9120230054,2.9371493161,1,0,1,1,1
239,1998,84.142465753,3.9120230054,2.9371493161,1,0,1,1,1
239,1999,93.610958904,3.9120230054,2.9371493161,1,0,1,1,1
239,2000,92.027322404,3.9120230054,2.9371493161,1,0,1,1,1
239,2001,86.454794521,3.9120230054,2.9371493161,1,0,1,1,1
242,1995,88.109589041,4.8675344505,3.1552968432,1,0,1,1,0
242,1996,77.955023119,4.8675344505,3.1552968432,1,0,1,1,0
242,1997,80.219178082,4.8675344505,3.1552968432,1,0,1,1,0
242,1998,88.646118721,4.7874917428,3.1552968432,1,0,1,1,0
242,1999,91.11271329,4.7361984484,3.750045106,1,0,1,1,0
242,2000,91.044054355,4.7273878187,3.750045106,1,0,1,1,0
242,2001,91.289138943,4.7184988713,3.750045106,1,0,1,1,0
243,1995,85.289007685,4.4067192473,3.3650864946,1,0,0,1,0
243,1996,91.829934693,4.4067192473,3.3650864946,1,0,0,1,0
243,1997,95.205479452,4.4067192473,3.3650864946,1,0,0,1,0
243,1998,96.64884731,4.4067192473,3.3650864946,1,0,0,1,0
243,1999,92.34213164,4.4067192473,3.3650864946,1,0,0,1,0
243,2000,94.135679062,4.4067192473,3.3650864946,1,0,0,1,0
243,2001,97.487470765,4.4067192473,3.3650864946,1,0,0,1,0
244,1995,90.719906733,4.5432947823,3.4115436737,1,0,0,1,0
244,1996,88.527496803,4.5432947823,3.4115436737,1,0,0,1,0
244,1997,86.333430487,4.5432947823,3.4115436737,1,0,0,1,0
244,1998,91.917808219,4.2195077052,3.4115436737,1,0,0,1,0
244,1999,74.730056406,4.2195077052,3.4115436737,1,0,0,1,0
244,2000,85.322243652,4.2195077052,3.4115436737,1,0,0,1,0
244,2001,84.399677679,4.2195077052,3.4115436737,1,0,0,1,0
247,1995,80.631578947,5.2470240722,4.6100582201,0,0,1,1,1
247,1996,91.390928291,5.0937502008,4.6100582201,0,0,1,1,1
247,1997,80.164719724,5.0937502008,4.6100582201,1,0,0,1,1
247,1998,90.835616438,4.9416424226,4.6100582201,1,0,0,1,1
247,1999,92.812591081,4.9487598904,4.6100582201,1,0,0,1,1
247,2000,93.163544106,4.9416424226,4.6100582201,1,0,0,1,1
247,2001,91.939334638,4.9416424226,4.6100582201,1,0,0,1,1
249,1995,97.956621005,5.1239639794,4.6264129523,0,1,1,1,1
249,1996,97.674342961,5.1239639794,4.605170186,0,1,0,1,1
249,1997,97.951728637,5.1239639794,4.605170186,0,1,0,1,1
249,1998,94.453685584,5.1239639794,4.605170186,0,1,0,1,1
249,1999,96.358447489,5.1239639794,4.605170186,0,1,0,1,1
249,2000,97.459666927,5.1239639794,4.605170186,0,1,0,1,1
249,2001,96.568819309,5.1239639794,4.605170186,0,1,0,1,1
250,1995,99.215288348,4.3944491547,3.508196554,0,1,1,0,1
250,1996,97.443162653,4.3944491547,3.508196554,0,1,1,0,1
250,1997,97.398951463,4.3944491547,4.2793430883,0,1,1,1,1
250,1998,96.851006257,4.3944491547,4.2793430883,0,1,1,1,1
250,1999,95.585996956,4.3944491547,4.2793430883,0,1,1,1,1
250,2000,97.571341834,4.3944491547,4.2793430883,0,1,1,1,1
250,2001,95.021139861,4.3944491547,4.2793430883,0,1,1,1,1
270,1995,100.57379168,3.9702919136,3.0294087999,1,0,0,0,0
270,1996,95.737704918,3.9120230054,3.0294087999,1,0,0,0,0
270,1997,80.843835616,3.9120230054,3.0294087999,1,0,0,0,0
270,1998,63.04109589,3.9120230054,3.0294087999,1,0,0,0,0
270,1999,48.761643836,3.9120230054,3.0294087999,1,0,0,0,0
270,2000,54.213114754,3.9120230054,3.0294087999,1,0,0,0,0
270,2001,79.873972603,3.9120230054,3.0294087999,1,0,0,0,0
271,1995,81.06866332,4.9760438493,4.8953142253,0,0,1,1,1
271,1996,86.985299777,4.9558270576,4.8953142253,0,0,1,1,1
271,1997,89.247540035,4.9558270576,4.8953142253,0,0,1,1,1
271,1998,86.422921088,4.9558270576,4.8953142253,0,0,1,1,1
271,1999,79.872660621,4.9558270576,4.8953142253,0,0,1,1,1
271,2000,88.264586638,4.8202815656,4.7632332026,0,0,1,1,1
271,2001,86.047282369,4.8202815656,4.7632332026,0,0,1,1,1
275,1995,95.99654449,4.7095302013,4.2487809155,0,1,0,1,0
275,1996,91.933737016,4.7095302013,4.2487809155,0,1,0,1,0
275,1997,94.352708873,4.7095302013,4.3044434,0,1,1,1,0
275,1998,92.48920153,4.7095302013,4.3044434,0,1,1,1,0
275,1999,95.085770702,4.7095302013,4.3187406621,0,1,1,1,0
275,2000,91.68618267,4.6539603502,4.3187406621,0,1,1,1,0
275,2001,90.087410307,4.6539603502,4.3187406621,0,1,1,1,0
277,1995,98.6996337,3.4011973817,2.3319497016,0,1,1,1,0
277,1996,99.371584699,3.4011973817,2.3319497016,0,1,1,1,0
277,1997,99.397260274,3.4011973817,2.5839975524,0,1,1,1,0
277,1998,99.260273973,3.4011973817,2.6091134532,0,1,1,1,0
277,1999,98.812785388,3.4011973817,1.730593034,0,1,1,1,0
277,2000,99.644808743,3.4011973817,1.730593034,0,1,1,1,0
277,2001,99.789954338,3.4011973817,1.730593034,0,1,1,1,0
278,1995,97.004688793,5.0039463059,3.491007616,1,0,1,1,0
278,1996,98.316646496,5.0039463059,3.491007616,1,0,1,1,0
278,1997,91.536269192,5.0039463059,3.491007616,1,0,1,1,0
278,1998,90.674932507,4.9199809258,3.491007616,1,0,1,1,0
278,1999,91.289863014,4.8283137373,3.9053608626,1,0,1,1,0
278,2000,97.014774337,4.6821312271,3.9053608626,1,0,1,1,0
278,2001,98.866057839,4.6821312271,3.9053608626,1,0,1,1,0
281,1995,97.272918862,4.1743872699,2.9487978864,0,1,1,0,0
281,1996,97.124842371,4.1743872699,2.9487978864,0,1,1,0,0
281,1997,97.17597471,4.1743872699,2.9487978864,0,1,1,0,0
281,1998,98.322444679,4.1743872699,2.9487978864,0,1,1,0,0
281,1999,97.083245522,4.1743872699,2.9487978864,0,1,1,0,0
281,2000,93.841950399,4.1743872699,2.9487978864,0,1,1,0,0
281,2001,95.692307692,4.1743872699,2.9487978864,0,1,1,0,0
300,1995,93.246716565,4.5747109785,3.3169458292,1,0,0,0,0
300,1996,92.504647625,4.5747109785,3.3169458292,1,0,0,0,0
300,1997,85.188532693,4.5747109785,3.3169458292,1,0,0,0,0
300,1998,91.453391246,4.4067192473,3.3169458292,1,0,0,0,0
300,1999,91.698630137,4.248495242,3.3169458292,1,0,0,0,0
300,2000,91.032081791,4.127134385,3.3169458292,1,0,0,0,0
300,2001,111.21575342,3.8712010109,3.3169458292,1,0,0,0,0
304,1995,94.645792564,5.3471075307,4.2540654141,1,0,0,1,1
304,1996,96.763661202,5.2983173665,4.2540654141,1,0,0,1,1
304,1998,90.273189824,5.1647859739,4.2540654141,1,0,0,1,1
304,1999,90.37260274,5.0106352941,4.2540654141,1,0,0,1,1
304,2000,86.234972678,5.0106352941,4.2540654141,1,0,0,1,1
304,2001,93.728873866,5.0369526024,4.2540654141,1,0,0,1,1
305,1995,96.739276892,4.1108738642,4.4259597845,0,1,0,1,1
305,1996,99.225118696,4.1108738642,4.4259597845,0,1,0,1,1
305,1997,98.760386256,4.1108738642,4.4259597845,0,1,0,1,1
305,1998,98.657085111,4.1108738642,4.4259597845,0,1,0,1,1
305,1999,99.348753649,4.1108738642,4.4259597845,0,1,0,1,1
305,2000,98.83095942,4.1108738642,4.4259597845,0,1,0,1,1
305,2001,98.531327195,4.1108738642,4.4259597845,0,1,0,1,1
306,1995,97.736941753,4.8121843554,4.2611011667,0,0,1,1,0
306,1996,91.056823458,4.8072943701,4.2611011667,0,0,1,1,0
306,1997,87.722883449,4.8040210447,4.2611011667,0,0,1,1,0
306,1998,90.345296049,4.7957905456,4.2611011667,0,0,1,1,0
306,1999,91.261715934,4.7361984484,4.2611011667,0,0,1,1,0
306,2000,91.721790816,4.7361984484,4.2611011667,0,0,1,1,0
306,2001,90.714285714,4.7184988713,4.2611011667,0,0,1,1,0
307,1995,99.428082192,4.3820266347,3.2914197173,1,0,0,1,0
307,1996,98.31284153,4.3820266347,3.2914197173,1,0,0,1,0
307,1997,98.455479452,4.3820266347,3.2914197173,1,0,0,1,0
307,1998,99.017123288,4.3820266347,3.2914197173,1,0,0,1,0
307,1999,98.688356164,4.3820266347,3.2914197173,1,0,0,1,0
307,2000,98.903688525,4.3820266347,3.2914197173,1,0,0,1,0
307,2001,98.835616438,4.3820266347,3.2914197173,1,0,0,1,0
308,1995,96.953424658,3.9120230054,3.0077596538,0,1,0,0,0
308,1996,99.207650273,3.9120230054,3.0077596538,0,1,0,0,0
308,1997,99.052054795,3.9120230054,3.0077596538,0,1,0,0,0
308,1998,99.506849315,3.9120230054,3.0077596538,0,1,0,0,0
308,1999,99.150684932,3.9120230054,3.0077596538,0,1,0,0,0
308,2000,99.655737705,3.9120230054,3.0077596538,0,1,0,0,0
308,2001,99.161643836,3.9120230054,3.0077596538,0,1,0,0,0
309,1997,97.146675576,3.7135720667,3.5080467884,0,1,1,0,1
309,1998,87.676712329,3.9120230054,3.5093639567,0,1,1,1,1
309,1999,91.654794521,3.9120230054,3.5188322582,0,1,1,1,1
309,2000,97.775956284,3.9120230054,3.5150318914,0,1,1,1,1
309,2001,97.616438356,3.9120230054,3.5153590533,0,1,1,1,1
312,1995,93.232293792,4.5432947823,3.5022486257,1,0,0,1,0
312,1996,85.908615277,4.5432947823,3.5022486257,1,0,0,1,0
312,1997,87.801992528,4.4773368145,3.5022486257,1,0,0,1,0
312,1998,89.100249066,4.4773368145,3.5022486257,1,0,0,1,0
312,1999,82.166874222,4.3438054219,3.5022486257,1,0,1,1,0
312,2000,83.406193078,4.0943445622,3.5399733309,1,0,1,1,0
312,2001,87.931506849,4.0943445622,3.5399733309,1,0,1,1,0
313,1995,95.961440893,4.6821312271,4.2083426663,0,1,1,0,1
313,1996,95.737198948,4.6821312271,4.207703009,0,1,1,0,1
313,1997,94.566210046,4.6821312271,4.2966865875,0,1,1,0,1
313,1998,90.175038052,4.6821312271,4.3815390158,0,1,1,0,1
313,1999,97.34906139,4.6821312271,4.3795986896,0,1,1,1,1
313,2000,98.446670714,4.6821312271,4.3738432419,0,1,1,1,1
313,2001,96.981227803,4.6821312271,4.3698022201,0,1,1,1,1
330,1995,77.956621005,3.8712010109,2.8817233569,1,0,1,1,1
330,1996,87.386156648,3.8712010109,2.8817233569,1,0,1,1,1
330,1997,84.663242009,3.8712010109,2.8817233569,1,0,1,1,1
330,1998,83.025114155,3.8712010109,2.8817233569,1,0,1,1,1
330,1999,80.707762557,3.8712010109,2.8817233569,1,0,1,1,1
330,2000,85.826502732,3.8712010109,2.8817233569,1,0,1,1,1
330,2001,74.446347032,3.8712010109,2.8817233569,1,0,1,1,1
331,1995,96.617742988,4.4308167988,4.3188471896,0,1,0,0,0
331,1996,97.228727557,4.4308167988,4.3188471896,0,1,0,0,0
331,1997,96.356816699,4.4308167988,4.3188471896,0,1,0,0,0
331,1998,95.590345727,4.4308167988,4.3188471896,0,1,0,0,0
331,1999,94.429223744,4.4308167988,4.3188471896,0,1,0,1,0
331,2000,95.852849336,4.4308167988,4.3188471896,0,1,0,1,0
331,2001,95.042400522,4.4308167988,4.3188471896,0,1,0,1,0
332,1995,91.941291585,4.248495242,3.4820397695,0,0,0,1,1
332,1996,89.371584699,4.248495242,3.4820397695,0,0,0,1,1
332,1997,89.886497065,4.248495242,3.4820397695,0,0,0,1,1
332,1998,84.500978474,4.248495242,3.4820397695,0,0,0,1,1
332,1999,81.921722114,4.248495242,3.4820397695,0,0,0,1,1
332,2000,101.6712204,4.0943445622,3.4820397695,0,0,0,1,1
332,2001,89.648401826,4.0943445622,3.4820397695,0,0,0,1,1
334,1995,96.314472901,4.7449321284,3.7592214152,1,0,1,1,0
334,1996,95.706818722,4.7449321284,3.7592214152,1,0,1,1,0
334,1997,94.642048839,4.7449321284,3.7592214152,1,0,1,1,0
334,1998,96.247766528,4.7449321284,3.7592214152,1,0,1,1,0
334,1999,91.371054199,4.7449321284,3.7592214152,1,0,1,1,0
334,2000,89.004514136,4.7449321284,3.7592214152,1,0,1,1,0
334,2001,95.664085765,4.7449321284,3.7592214152,1,0,1,1,0
336,1996,35.671500631,5.0498560072,3.5405534446,1,0,1,1,0
336,1997,91.493592576,4.127134385,3.5554052027,1,0,1,1,0
336,1998,90.811770675,3.9889840466,3.5554052027,1,0,1,1,0
336,1999,91.511922882,3.9889840466,3.5554052027,1,0,1,1,0
336,2000,89.912568306,3.9120230054,3.5554052027,1,0,1,1,0
336,2001,84.405479452,3.9120230054,3.5554052027,1,0,1,1,0
337,1995,103.02283105,4.7874917428,3.7267290354,1,0,1,1,0
337,1996,102.49089253,4.7874917428,3.7267290354,1,0,1,1,0
337,1997,91.605022831,4.7874917428,3.7267290354,1,0,1,1,0
337,1998,94.052511416,4.7874917428,3.7267290354,1,0,1,1,0
337,1999,92.420091324,4.7874917428,3.7426334684,1,0,1,1,0
337,2000,99.227954078,4.6913478822,3.7426334684,1,0,1,1,0
337,2001,98.825831703,4.6539603502,3.7426334684,1,0,1,1,0
338,1995,94.226528567,5.0998664278,3.5989820985,1,0,1,1,1
338,1996,93.192722911,5.0998664278,3.8159085022,1,0,1,1,1
338,1997,93.421316405,5.0998664278,3.8159085022,1,0,1,1,1
338,1998,90.199410439,5.062595033,3.8159085022,1,0,1,1,1
338,1999,100.97135741,4.8828019226,3.8159085022,1,0,1,1,1
338,2000,93.552326544,4.8828019226,3.8159085022,1,0,1,1,1
338,2001,93.69465952,4.9272536852,3.8159085022,1,0,1,1,1
339,1995,94.883158743,4.6249728133,3.366985437,1,0,1,1,1
339,1996,93.659594986,4.6249728133,3.366985437,1,0,1,1,1
339,1997,92.293849046,4.6249728133,3.366985437,1,0,1,1,1
339,1998,91.039484287,4.6249728133,3.2978348687,1,0,1,1,1
339,1999,93.844360245,4.5432947823,3.2978348687,1,0,1,1,1
339,2000,94.627583749,4.521788577,3.4846189898,1,0,1,1,1
339,2001,94.365693865,4.521788577,3.4846189898,1,0,1,1,1
340,1995,101.34720363,4.8903491282,3.6211893051,1,0,1,1,1
340,1996,99.293315255,4.8903491282,3.6211893051,1,0,1,1,1
340,1997,94.33927284,4.8903491282,3.6211893051,1,0,1,1,1
340,1998,90.429498404,4.8903491282,3.6212160556,1,0,1,1,1
340,1999,91.21777586,4.8441870865,3.6212160556,1,0,1,1,1
340,2000,101.72884869,4.7535901911,3.8634838098,1,0,1,1,1
340,2001,95.708493151,4.8283137373,3.8634838098,1,0,1,1,1
341,1995,84.650228311,5.0106352941,3.6598367687,1,0,1,1,0
341,1996,91.775956284,4.9416424226,3.6598367687,1,0,1,1,0
341,1997,90.336594912,4.9416424226,3.6598367687,1,0,1,1,0
341,1998,89.827729348,4.8828019226,3.6598367687,1,0,1,1,0
341,1999,94.423032273,4.7706846245,3.6598367687,1,0,1,1,0
341,2000,97.358834244,4.6821312271,3.6598367687,1,0,1,1,0
341,2001,90.968776996,4.7095302013,3.6598367687,1,0,1,1,0
342,1996,73.785230672,5.1590552992,4.2195077052,1,0,1,1,1
342,1998,92.848370335,5.1590552992,4.2195077052,1,0,1,1,1
342,1999,95.698315226,5.1590552992,4.3673190058,1,0,1,1,1
342,2000,96.832799447,5.1590552992,4.3673190058,1,0,1,1,1
342,2001,97.184695324,5.1590552992,3.8755872108,1,0,1,1,1
343,1995,90.536838208,4.3040650932,3.4923474049,0,1,1,1,0
343,1996,90.001476887,4.3040650932,3.4923474049,0,1,1,1,0
343,1997,84.990744169,4.3040650932,3.4923474049,0,1,1,1,0
343,1998,88.574601999,4.3040650932,3.4923474049,0,1,1,1,0
343,1999,88.259903739,4.3040650932,3.5069678133,0,1,1,1,0
343,2000,97.480713597,4.2195077052,3.5069678133,0,1,1,1,0
343,2001,90.753424658,4.2195077052,3.5069678133,0,1,1,1,0
344,1995,97.797260274,5.0106352941,4.4741385236,0,1,1,0,0
344,1996,98.369763206,5.0106352941,4.7004803658,0,1,1,0,0
344,1997,98.264840183,5.0106352941,4.7004803658,0,1,1,0,0
344,1998,93.570776256,5.0106352941,4.605170186,0,1,1,0,0
344,1999,81.362557078,5.0106352941,4.605170186,0,1,1,0,0
344,2000,93.746812386,5.0106352941,4.605170186,0,1,1,0,0
344,2001,98.02739726,5.0106352941,4.605170186,0,1,1,0,0
347,1995,97.208757757,4.7621739348,3.6665571551,1,0,1,1,0
347,1996,94.691980758,4.7621739348,3.6665571551,1,0,1,1,0
347,1997,83.254888186,4.7621739348,3.6665571551,1,0,1,1,0
347,1998,65.453693947,4.7621739348,3.6665571551,1,0,1,1,0
347,1999,88.464906087,4.5747109785,3.6665571551,1,0,1,1,0
347,2000,95.183369951,4.5747109785,3.6686767468,1,0,1,1,0
347,2001,91.002623142,4.5432947823,3.6686767468,1,0,1,1,0
348,1995,93.80667567,4.262679877,3.6131047091,1,0,0,0,1
348,1996,95.051181405,4.262679877,3.6131047091,1,0,0,0,1
348,1997,90.329924754,4.262679877,3.6131047091,1,0,0,0,1
348,1998,93.07736832,4.262679877,3.6131047091,1,0,0,0,1
348,1999,91.020644414,4.262679877,3.6131047091,1,0,0,0,1
348,2000,92.672977757,4.262679877,3.7030042282,1,0,0,1,1
348,2001,79.004437584,4.262679877,3.7030042282,1,0,0,1,1
349,1995,92.756164384,3.9120230054,3.1794278859,1,0,0,0,0
349,1996,92.071038251,3.9120230054,3.1794278859,1,0,0,0,0
349,1997,93.364383562,3.9120230054,3.1794278859,1,0,0,0,0
349,1998,96.323287671,3.9120230054,3.1794278859,1,0,0,0,0
349,1999,95.457534247,3.9120230054,3.1794278859,1,0,0,0,0
349,2000,89.010928962,3.9120230054,3.1794278859,1,0,0,0,0
349,2001,90.224657534,3.9120230054,3.1794278859,1,0,0,0,0
350,1995,93.950973324,5.0238805208,3.9381000251,1,0,1,1,0
350,1996,94.319815933,5.0238805208,3.9381000251,1,0,1,1,0
350,1997,94.689978371,5.0238805208,3.9381000251,1,0,1,1,0
350,1998,89.951333814,5.0238805208,3.9381000251,1,0,1,1,0
350,1999,90.805857345,4.9767337424,3.9943216281,1,0,1,1,0
350,2000,91.196532881,4.9767337424,3.9943216281,1,0,1,1,0
350,2001,90.052837573,4.9416424226,3.9943216281,1,0,1,1,0
351,1995,75.988584475,4.7874917428,4.1871516118,0,1,1,1,1
351,1996,81.948998179,4.7874917428,4.1871516118,0,1,1,1,1
351,1997,88.066210046,4.7874917428,4.1871516118,0,1,1,1,1
351,1998,87.200913242,4.7874917428,4.1871516118,0,1,1,1,1
351,1999,88.426940639,4.7874917428,4.1871516118,0,1,1,1,1
351,2000,86.133879781,4.7874917428,4.1871516118,0,1,1,1,1
351,2001,93.187214612,4.7874917428,4.1871516118,0,1,1,1,1
352,1995,97.861187215,5.0106352941,4.3388450878,0,1,1,1,1
352,1996,97.570127505,5.0106352941,4.3388450878,0,1,1,1,1
352,1997,99.881278539,5.0106352941,4.3388450878,0,1,1,1,1
352,1998,98.144292237,5.0106352941,4.3666083819,0,1,1,1,1
352,1999,97.475799087,5.0106352941,4.3707508007,0,1,1,1,1
352,2000,97.989071038,5.0106352941,4.3707508007,0,1,1,1,1
352,2001,98.480365297,5.0106352941,4.3589499033,0,1,1,1,1
353,1995,92.74414494,4.5325994932,3.5493874753,0,1,0,1,1
353,1996,90.281450144,4.5325994932,3.5752627273,0,1,0,1,1
353,1997,91.500957431,4.5325994932,3.5841021017,0,1,1,1,1
353,1998,87.252909118,4.5325994932,3.5829076405,0,1,1,1,1
353,1999,90.252516917,4.4188406078,3.5957493961,0,1,1,1,1
353,2000,92.593324116,4.4188406078,3.58798119,0,1,1,1,1
353,2001,92.183528635,4.4188406078,3.5864867524,0,1,1,1,1
371,1995,87.242406194,4.7449321284,3.5142284036,1,0,1,1,1
371,1996,86.40769779,4.7449321284,3.5142284036,1,0,1,1,1
371,1997,85.760571769,4.7449321284,3.5142284036,1,0,1,1,1
371,1998,91.854794521,4.605170186,3.5142284036,1,0,1,1,1
371,1999,90.515068493,4.605170186,3.5142284036,1,0,1,1,1
371,2000,91.287188828,4.4998096703,3.5142284036,1,0,1,1,1
371,2001,91.863013699,4.4998096703,3.5109781138,1,0,1,1,1
372,1995,93.611457036,3.7841896339,2.660049725,1,0,0,0,0
372,1996,93.771733731,3.7841896339,2.660049725,1,0,0,0,0
372,1997,91.164383562,3.7841896339,2.660049725,1,0,0,0,0
372,1998,81.824408468,3.7841896339,2.660049725,1,0,0,0,0
372,1999,87.950413223,3.7841896339,2.660049725,0,1,0,0,0
372,2000,68.739067055,3.6888794541,2.4638532406,0,1,0,0,0
372,2001,64.991525424,3.6888794541,2.4638532406,1,0,0,1,0
375,1995,97.997892518,5.4553211154,4.3756186473,1,0,1,1,1
375,1996,91.240483863,5.4553211154,4.3756186473,1,0,1,1,1
375,1997,108.01450443,5.1357984371,4.3756186473,1,0,1,1,1
375,1998,92.612409347,5.1357984371,4.3756186473,1,0,1,1,1
375,1999,78.145044319,5.1357984371,4.3756186473,1,0,1,1,1
375,2000,75.869820848,5.062595033,4.3756186473,1,0,1,1,1
375,2001,91.165318504,4.8598124044,4.3756186473,1,0,1,1,1
377,1995,87.846575342,4.8283137373,3.7423491285,1,0,1,1,1
377,1996,84.579234973,4.8283137373,3.7423491285,1,0,1,1,1
377,1997,83.971506849,4.8283137373,3.7423491285,1,0,1,1,1
377,1998,89.409315068,4.8283137373,3.7423491285,1,0,1,1,1
377,1999,86.211506849,4.8283137373,3.7418750488,1,0,1,1,1
377,2000,90.196721311,4.8283137373,3.7474077626,1,0,1,1,1
377,2001,89.606575342,4.8283137373,3.7474077626,1,0,1,1,1
378,1995,90.304042766,3.7135720667,2.8301498328,0,1,1,0,0
378,1996,63.094762095,3.7135720667,2.8301498328,0,1,1,0,0
378,1997,58.817240227,3.7135720667,2.8301498328,0,1,1,0,0
378,1998,88.222996516,3.7135720667,2.8301498328,0,0,0,0,0
378,1999,94.874707651,3.7135720667,2.8301498328,0,0,0,0,0
378,2000,89.850726376,3.7135720667,2.8301498328,0,0,0,0,0
378,2001,95.442699632,3.7135720667,2.8301498328,0,0,0,0,0
380,1995,97.825042057,4.7361984484,3.7690529225,0,0,1,1,0
380,1996,95.834531684,4.7361984484,3.7690529225,0,0,1,1,0
380,1997,94.926700312,4.7361984484,3.7690529225,0,0,1,1,0
380,1998,92.393655371,4.7361984484,3.7690529225,0,0,1,1,0
380,1999,95.729391973,4.7361984484,3.7690529225,0,0,1,1,0
380,2000,97.902885629,4.7361984484,3.7690529225,0,0,1,1,0
380,2001,96.938236001,4.7361984484,3.7690529225,0,0,1,1,0
381,1995,87.578082192,4.605170186,3.4148701486,1,0,1,1,0
381,1996,87.278688525,4.605170186,3.4148701486,1,0,1,1,0
381,1997,75.196347032,4.6539603502,3.4148701486,1,0,1,1,0
